Sprint_ID,Sprint_Number,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP7903,36,37.21,24.38,65.52,6.13,26.96,2.74,3.2,0.52,Bob,29.58,39.88,45.53,8.15,1.2,110.95,0.4,ISS4863,Story,High,7.09,3.61,Refactor code,12.5,38.92,34.89,3.0,0.67,0.11,Add unit tests,Regression fix,UI,1.9,8.26,Grace,9.74
SP9930,4,54.26,27.48,50.65,0.27,48.52,2.3,11.2,0.43,Grace,40.02,47.23,35.01,5.09,2.21,102.66,0.45,ISS4445,Story,Medium,21.84,5.76,Add feature,27.47,47.84,37.54,0.99,0.34,0.0,Develop feature,New module,Backend,1.54,6.8,Grace,7.85
SP3470,38,53.83,38.31,71.17,4.42,53.7,0.86,-2.0,0.74,Frank,29.98,26.58,56.71,7.98,3.1,81.23,0.49,ISS7238,Bug,High,2.64,7.22,Update UI,6.45,36.19,32.15,0.09,0.38,0.07,Database migration,Performance issue,Feature,4.23,8.5,Grace,18.49
SP8348,20,39.26,26.11,66.51,10.24,49.22,3.52,0.55,0.7,Bob,21.24,53.76,22.1,9.45,1.47,92.68,0.57,ISS2055,Bug,Medium,7.15,6.94,Add feature,12.84,38.36,42.25,1.93,0.86,0.0,Add unit tests,Performance issue,UI,1.56,3.94,Frank,12.66
SP7713,16,68.17,58.1,85.23,5.57,56.35,0.08,7.19,0.52,Henry,45.78,20.28,20.94,6.58,4.22,75.03,0.45,ISS5875,Story,Medium,1.0,5.16,Update UI,2.93,47.59,34.21,0.15,0.94,0.19,Develop feature,User request,Performance,1.29,4.66,Alice,2.65
SP6459,17,46.16,37.28,80.76,3.88,28.49,0.05,8.05,0.61,Frank,53.98,39.23,48.76,3.1,1.68,114.88,0.49,ISS2194,Task,Low,25.87,7.88,Refactor code,22.34,37.95,45.28,0.94,0.31,0.0,Update UI,Performance issue,Refactor,10.41,5.8,Alice,14.0
SP9950,33,39.29,29.22,74.37,7.81,48.4,1.79,7.71,0.53,Grace,41.85,28.98,31.44,7.64,1.56,110.49,0.45,ISS7893,Task,Medium,10.86,5.67,Update UI,15.16,30.57,53.33,1.0,0.31,0.0,Refactor module,User request,Bug,6.65,6.63,Frank,14.13
SP6204,34,45.43,36.73,80.85,7.4,41.32,0.51,3.23,0.74,David,33.54,31.86,50.47,3.96,0.0,98.3,0.31,ISS9698,Bug,High,1.0,4.73,Refactor code,7.4,54.95,41.47,0.42,0.08,0.18,Develop feature,User request,Refactor,5.63,3.95,Alice,14.84
SP8938,35,39.67,29.37,74.04,4.76,54.65,0.05,-0.16,0.58,Grace,31.65,35.79,45.22,6.15,3.9,89.49,0.46,ISS3533,Story,Medium,5.63,3.21,Update UI,10.56,36.71,47.75,1.07,0.23,0.0,Load testing,User request,DevOps,11.52,5.28,David,16.32
SP6361,34,30.63,23.04,75.22,4.4,49.49,1.21,6.41,0.7,Grace,39.69,46.32,34.7,9.71,1.94,132.35,0.54,ISS2632,Task,High,8.04,6.57,Fix bug,10.19,33.34,37.43,0.12,0.02,0.07,Refactor module,Performance issue,Refactor,1.0,8.46,Grace,15.42
SP6448,29,65.14,45.18,69.36,5.03,79.26,2.0,2.98,0.65,Frank,56.27,59.08,40.95,7.39,2.36,91.76,0.46,ISS5222,Story,High,7.54,4.02,Add feature,15.94,50.14,44.75,0.12,1.21,0.0,Resolve blocker,Tech debt,Backend,1.59,12.72,Grace,5.15
SP8466,37,44.72,19.79,44.25,7.4,41.36,4.91,5.76,0.54,Alice,34.78,22.26,51.15,5.1,2.98,80.42,0.43,ISS2515,Bug,Low,6.1,6.96,Fix bug,10.16,24.98,46.93,0.48,1.31,0.11,Security patch,Performance issue,Testing,1.31,3.69,Eve,9.0
SP5994,24,34.9,21.42,61.38,4.7,61.07,0.97,6.94,0.58,Carol,49.61,58.54,48.01,2.12,0.77,98.82,0.38,ISS9600,Story,Low,1.0,3.17,Add feature,1.67,53.38,48.77,1.2,0.68,0.04,Database migration,New module,Bug,1.52,6.38,Henry,13.67
SP2283,9,50.58,35.76,70.7,6.61,34.55,0.98,6.47,0.73,Henry,31.76,44.71,38.22,6.0,1.81,104.96,0.4,ISS7077,Story,Low,1.0,4.58,Refactor code,2.31,46.1,52.98,0.14,1.5,0.14,Refactor module,Tech debt,DevOps,15.42,6.57,Carol,15.61
SP6539,40,45.23,26.99,59.67,5.1,46.49,1.77,2.74,0.56,Henry,38.82,40.93,33.56,5.23,3.2,105.35,0.52,ISS6299,Task,High,1.54,7.34,Performance fix,5.19,36.34,33.06,0.49,0.34,0.1,Code cleanup,New module,Testing,9.28,3.75,Alice,3.55
SP2599,11,66.41,38.58,58.09,2.41,44.46,4.46,-2.0,0.41,Grace,40.6,26.11,46.53,5.36,3.89,95.04,0.45,ISS5731,Task,Medium,2.23,6.67,Write tests,8.1,42.98,40.6,1.22,1.29,0.08,Develop feature,User request,Bug,3.78,3.48,Carol,7.25
SP6045,12,37.98,21.08,55.5,2.48,45.68,0.46,12.97,0.53,Frank,33.87,48.68,36.39,3.89,0.64,107.62,0.47,ISS3712,Bug,Low,6.08,5.5,Refactor code,9.76,42.6,46.95,0.01,1.47,0.07,Improve performance,User request,Testing,10.56,6.11,Bob,10.08
SP2562,14,20.25,19.2,94.81,5.06,49.18,1.15,-2.0,0.69,Henry,40.02,53.4,42.15,7.68,0.77,99.07,0.39,ISS1649,Story,Low,1.52,7.77,Update UI,4.52,30.77,37.83,0.87,1.84,0.14,Fix bug,Regression fix,UI,3.12,5.35,Henry,14.77
SP9046,35,52.63,35.79,68.0,7.8,37.23,0.72,6.31,0.64,Alice,31.8,51.86,32.03,5.6,1.4,94.81,0.43,ISS7808,Task,High,1.0,5.6,Performance fix,6.64,36.88,31.77,1.59,0.38,0.12,Update UI,Tech debt,DevOps,10.5,8.18,David,13.7
SP1528,16,55.01,33.97,61.75,5.44,60.27,5.0,10.12,0.46,Carol,42.3,37.59,33.82,9.51,2.47,127.24,0.51,ISS7360,Task,Low,8.35,4.73,Fix bug,6.15,42.33,44.9,0.42,1.3,0.0,Code cleanup,User request,Refactor,1.69,4.2,Grace,17.66
SP7551,22,50.38,49.29,97.84,3.56,33.35,0.45,-1.63,0.61,Carol,48.05,47.29,33.12,2.0,0.8,127.55,0.55,ISS1166,Story,Medium,5.55,7.61,Add feature,12.32,47.12,53.88,0.97,3.0,0.12,Security patch,User request,DevOps,2.22,4.54,Frank,14.73
SP7211,13,21.99,15.08,68.58,1.91,27.85,2.42,-0.55,0.66,Eve,38.55,45.46,51.74,4.2,2.11,83.24,0.23,ISS7637,Story,Low,8.71,6.11,Fix bug,11.02,31.02,48.3,0.82,1.69,0.11,Develop feature,Performance issue,Performance,7.37,4.1,Eve,13.66
SP8747,4,50.69,30.91,60.98,3.49,58.32,1.02,1.87,0.68,Bob,46.2,52.23,47.08,5.44,0.89,85.28,0.25,ISS9056,Story,High,9.4,4.56,Refactor code,15.16,24.99,38.4,0.26,0.0,0.0,Refactor module,Regression fix,DevOps,1.36,9.7,David,2.0
SP3476,28,28.85,21.29,73.8,5.76,37.66,1.7,0.1,0.67,Henry,43.36,49.06,36.86,6.21,1.57,95.54,0.43,ISS1326,Story,Medium,8.12,6.27,Fix bug,11.14,45.83,44.16,0.3,1.47,0.0,Resolve blocker,Regression fix,Backend,10.13,8.87,Carol,12.86
SP1631,21,57.29,48.69,84.99,5.13,49.33,1.79,5.17,0.66,Frank,34.69,21.74,37.19,2.0,0.57,118.04,0.31,ISS5877,Story,High,4.33,5.28,Refactor code,8.2,36.94,37.1,3.0,0.81,0.22,Load testing,Critical bug,Refactor,1.22,5.39,David,8.15
SP4943,21,68.89,50.78,73.71,5.19,34.78,0.44,7.94,0.35,Carol,35.49,37.08,36.22,4.29,0.03,110.81,0.43,ISS9392,Bug,High,1.0,5.19,Fix bug,4.35,46.4,53.84,0.35,1.37,0.16,Add unit tests,Regression fix,Bug,2.08,6.44,Frank,19.41
SP4162,28,36.43,28.29,77.66,8.85,47.29,0.63,2.55,0.76,David,28.31,54.17,47.33,6.43,0.97,81.2,0.31,ISS4314,Bug,Low,1.0,3.17,Refactor code,1.0,45.08,40.84,0.08,1.98,0.15,Load testing,New module,Feature,5.14,7.53,Eve,15.53
SP9416,1,50.12,44.45,88.69,7.39,57.01,2.88,0.28,0.8,Frank,27.96,43.78,33.13,4.52,0.05,94.84,0.4,ISS3129,Task,Medium,9.94,2.76,Performance fix,9.44,43.21,38.88,0.69,2.7,0.14,Code cleanup,New module,Feature,6.71,9.01,Henry,11.49
SP3139,5,38.07,32.19,84.55,6.27,38.54,1.17,3.41,0.72,Frank,19.26,43.15,29.41,6.36,3.14,68.53,0.46,ISS3011,Task,Medium,9.51,4.26,Update UI,10.08,30.23,48.66,0.69,0.36,0.0,Security patch,Tech debt,Performance,4.88,5.75,David,9.12
SP2203,14,52.08,39.96,76.73,1.99,32.42,0.04,8.8,0.51,Carol,47.29,20.73,36.47,3.73,0.0,106.8,0.34,ISS4096,Task,Low,1.0,4.96,Write tests,4.81,50.48,43.69,2.1,0.09,0.1,Resolve blocker,New module,Performance,6.65,10.5,Alice,5.29
SP3064,40,47.21,39.14,82.91,6.26,42.49,5.0,0.35,0.5,Bob,40.95,35.75,35.83,4.35,0.23,89.56,0.28,ISS9342,Story,Medium,6.48,4.28,Fix bug,9.22,49.54,30.97,1.1,0.56,0.29,Develop feature,Performance issue,Performance,22.14,5.73,Carol,9.86
SP2120,6,49.48,45.66,92.28,5.97,51.79,0.08,-2.0,0.76,Alice,58.99,46.78,44.93,2.43,2.49,97.46,0.36,ISS5453,Story,Low,4.11,2.97,Refactor code,3.86,38.96,46.39,1.26,0.5,0.05,Database migration,Regression fix,Feature,10.51,5.69,Henry,12.19
SP7130,4,20.03,15.61,77.93,5.75,32.55,1.05,-2.0,0.65,Bob,48.52,51.05,49.97,7.88,2.18,101.84,0.4,ISS6752,Story,Low,13.46,4.52,Add feature,12.56,28.98,44.2,0.09,3.0,0.16,Update UI,User request,Performance,1.0,7.91,Carol,12.15
SP3566,12,25.89,23.34,90.15,2.0,35.83,0.12,-1.65,0.76,Henry,42.25,40.13,40.57,8.43,2.32,85.73,0.33,ISS8040,Task,High,12.0,5.94,Write tests,19.06,48.6,44.74,0.18,1.8,0.12,Add unit tests,Regression fix,Bug,3.17,6.02,Bob,7.93
SP1675,2,20.0,14.92,74.6,1.74,41.82,0.75,-1.92,0.68,Henry,30.06,29.74,24.47,5.48,1.71,89.92,0.4,ISS5752,Story,Medium,3.65,6.67,Add feature,8.27,40.76,40.41,0.22,1.16,0.0,Security patch,User request,Backend,1.23,6.56,Henry,15.17
SP3625,11,63.06,57.34,90.93,3.59,56.02,1.27,3.66,0.66,Grace,41.55,47.91,44.25,7.51,3.71,111.16,0.54,ISS4902,Story,High,1.04,2.54,Fix bug,4.51,43.38,37.14,0.5,0.45,0.21,Database migration,Performance issue,Refactor,1.0,9.64,David,8.15
SP4782,5,57.74,52.04,90.13,4.77,38.82,0.07,-0.34,0.63,Frank,44.72,44.87,55.08,7.7,3.35,96.41,0.39,ISS8092,Task,High,11.2,5.63,Fix bug,16.93,43.14,41.98,0.05,0.23,0.12,API integration,New module,Refactor,8.81,7.67,Alice,11.87
SP2047,38,43.09,23.25,53.96,5.31,55.88,5.0,-0.26,0.55,Alice,48.32,42.08,44.85,6.56,4.4,89.73,0.43,ISS7859,Bug,Low,1.3,7.73,Performance fix,7.47,32.03,35.8,0.33,0.45,0.0,Develop feature,Regression fix,Testing,1.0,4.11,Alice,11.84
SP9680,28,20.0,9.89,49.45,3.36,20.0,0.64,7.15,0.52,Alice,23.42,52.89,35.48,4.26,1.8,118.04,0.57,ISS3533,Story,Low,7.06,2.37,Add feature,7.43,36.2,33.58,0.03,0.91,0.17,Refactor module,User request,Backend,2.9,6.17,David,7.7
SP2017,21,41.44,34.48,83.2,8.61,40.38,0.49,4.56,0.72,Carol,32.04,57.92,38.6,5.6,3.71,121.44,0.61,ISS9667,Story,Low,9.94,6.83,Refactor code,11.1,36.68,44.96,0.12,1.79,0.17,Improve performance,Performance issue,UI,9.97,5.16,Bob,17.52
SP6299,28,45.25,38.63,85.37,5.47,34.2,0.01,9.21,0.62,Eve,53.11,43.91,45.55,4.53,0.59,110.03,0.37,ISS5058,Bug,High,2.62,5.09,Add feature,7.34,45.03,41.22,2.09,0.37,0.13,Fix bug,Performance issue,Bug,4.14,6.76,Henry,12.62
SP6235,9,54.88,47.63,86.79,5.63,74.01,1.67,3.01,0.61,Eve,41.99,39.14,38.1,8.37,0.0,120.33,0.5,ISS5549,Task,Low,3.23,5.66,Fix bug,5.47,27.12,43.73,0.78,2.75,0.28,Fix bug,Critical bug,Security,2.51,4.48,Carol,7.97
SP6170,20,46.51,40.13,86.28,5.14,61.37,0.1,1.98,0.8,David,32.02,44.07,30.83,6.65,0.99,105.06,0.41,ISS8680,Task,Medium,1.44,3.96,Write tests,2.07,34.95,36.95,3.0,0.61,0.0,Security patch,New module,Testing,1.0,1.0,Eve,9.58
SP8947,32,23.08,17.78,77.04,6.46,33.31,1.54,0.75,0.7,Bob,39.61,44.85,38.08,6.23,1.24,97.87,0.52,ISS6424,Story,Low,12.32,4.33,Refactor code,11.74,30.57,34.42,0.15,0.03,0.0,Resolve blocker,Critical bug,Backend,1.0,7.42,Alice,14.12
SP2680,32,20.0,14.25,71.25,7.06,55.29,0.12,-1.04,0.72,Henry,52.08,44.85,51.11,7.38,0.15,88.67,0.27,ISS6508,Bug,High,4.32,5.72,Performance fix,9.56,57.49,38.63,1.5,0.49,0.3,Database migration,Performance issue,Testing,1.5,2.98,Eve,11.39
SP8234,18,48.74,47.09,96.61,3.3,30.15,0.51,-0.02,0.69,Bob,37.22,51.75,42.77,3.81,2.21,105.78,0.47,ISS8310,Story,Low,1.0,4.34,Update UI,2.01,46.23,27.13,2.19,1.34,0.28,API integration,Performance issue,Feature,1.0,7.72,Eve,9.67
SP2382,36,49.46,34.12,68.99,7.67,52.47,1.82,0.27,0.66,Bob,45.22,64.04,39.95,6.44,1.31,101.87,0.48,ISS9439,Bug,Low,1.0,5.63,Refactor code,1.45,29.17,36.84,0.24,2.8,0.11,Load testing,Performance issue,Bug,2.85,9.3,Bob,17.34
SP4641,18,41.17,27.88,67.72,5.61,42.51,1.31,2.98,0.64,Henry,38.76,20.37,48.36,7.19,2.33,60.12,0.27,ISS2624,Story,High,4.19,6.1,Write tests,6.77,29.8,29.79,0.36,0.82,0.03,Refactor module,Tech debt,Backend,1.93,5.84,Eve,12.16
SP9976,7,26.51,15.7,59.22,4.06,48.82,0.22,3.54,0.48,Carol,48.98,35.11,42.94,5.03,2.48,129.76,0.42,ISS3175,Task,High,5.24,7.22,Add feature,12.72,57.93,50.1,0.56,0.54,0.04,Improve performance,Regression fix,Testing,1.01,7.1,David,10.61
SP5203,8,38.42,29.62,77.1,3.6,36.6,1.72,6.04,0.54,Henry,26.52,42.64,48.5,7.77,2.31,79.63,0.18,ISS5983,Story,Medium,9.96,4.38,Performance fix,10.74,38.22,51.57,1.17,0.46,0.14,Refactor module,Critical bug,Refactor,10.43,6.11,Henry,12.56
SP2477,26,49.76,37.58,75.52,4.6,47.58,0.02,0.05,0.66,David,38.29,62.29,48.21,9.9,2.45,80.52,0.47,ISS3484,Story,Medium,8.99,2.84,Performance fix,8.43,50.04,45.25,0.19,0.39,0.1,Fix bug,Regression fix,Performance,1.25,6.66,Henry,12.56
SP7845,32,27.98,14.13,50.5,4.43,52.89,1.34,5.44,0.53,Grace,47.94,56.93,42.05,8.91,1.19,111.45,0.42,ISS8319,Task,Medium,6.77,7.14,Performance fix,5.23,42.01,42.5,3.0,1.3,0.1,Resolve blocker,Critical bug,Refactor,1.91,5.56,Frank,14.19
SP8636,40,51.73,38.28,74.0,6.17,34.95,0.4,5.33,0.63,Henry,37.91,44.75,32.22,7.31,1.52,102.25,0.35,ISS1276,Story,Low,1.56,2.23,Write tests,2.3,47.55,27.78,0.47,1.82,0.33,Database migration,Regression fix,Backend,7.56,8.16,Alice,7.13
SP5282,25,55.92,48.05,85.93,4.71,56.54,1.8,5.07,0.55,Carol,39.32,35.45,35.68,8.47,0.24,119.07,0.4,ISS3836,Bug,Low,3.5,6.64,Write tests,8.05,39.25,38.78,0.31,2.03,0.02,Resolve blocker,Tech debt,Performance,3.73,5.26,Grace,9.06
SP8794,36,47.15,45.54,96.59,6.44,46.61,0.33,-2.0,0.71,David,25.08,28.72,38.69,10.28,0.0,77.35,0.18,ISS3565,Story,Low,4.98,3.05,Performance fix,2.02,37.68,48.84,0.03,1.05,0.04,Develop feature,User request,Testing,26.56,4.84,Eve,12.41
SP5179,5,47.22,36.34,76.96,6.73,50.71,0.19,-2.0,0.62,Alice,43.51,52.45,37.52,4.26,1.26,107.46,0.46,ISS3642,Task,Low,6.08,3.93,Performance fix,3.57,41.88,43.02,0.45,1.55,0.08,Develop feature,Critical bug,Security,12.66,5.63,Eve,9.84
SP6930,26,57.43,39.5,68.78,5.8,60.63,3.52,6.86,0.57,David,27.84,60.1,39.51,6.57,1.47,98.91,0.45,ISS9655,Story,Medium,1.13,6.49,Update UI,5.7,43.46,46.8,0.88,1.83,0.03,Database migration,Performance issue,Performance,1.79,7.11,Carol,14.82
SP6173,11,33.74,23.74,70.36,5.74,39.12,0.44,-0.21,0.54,Grace,43.36,59.91,51.87,7.25,2.42,100.34,0.4,ISS4869,Bug,Low,7.43,4.55,Write tests,8.33,39.3,40.12,0.62,0.0,0.12,Add unit tests,Performance issue,Backend,13.05,6.81,Frank,11.05
SP3000,35,38.53,31.82,82.58,3.64,51.54,0.08,1.24,0.76,David,48.15,45.23,23.89,3.49,1.83,73.54,0.4,ISS3299,Story,Medium,1.0,6.26,Add feature,3.84,40.15,33.24,0.22,2.98,0.06,Improve performance,Tech debt,DevOps,6.31,10.32,Carol,8.75
SP6092,35,62.18,58.08,93.41,9.3,51.55,0.38,1.51,0.66,Henry,32.41,16.06,42.68,5.15,2.07,85.18,0.33,ISS7690,Task,High,5.41,8.15,Update UI,11.87,30.61,51.24,0.78,1.22,0.04,Fix bug,New module,Performance,1.0,4.54,Frank,10.9
SP2993,5,20.0,18.89,94.45,1.8,65.64,0.44,-0.28,0.88,Eve,35.77,45.97,44.6,4.98,1.83,112.14,0.58,ISS3810,Task,Low,11.54,4.46,Update UI,11.91,41.57,40.88,0.47,1.95,0.16,Refactor module,Critical bug,Backend,1.0,4.1,Eve,18.43
SP3941,3,56.91,49.78,87.47,3.87,59.74,2.19,1.81,0.74,Frank,21.32,38.79,29.27,8.65,1.35,100.9,0.45,ISS6730,Task,Low,2.08,9.22,Update UI,8.82,22.32,45.19,2.33,0.03,0.06,Security patch,Critical bug,Performance,3.28,5.07,Bob,13.2
SP2385,17,42.42,35.34,83.31,6.42,55.39,0.13,5.64,0.66,Alice,46.04,41.2,43.45,7.33,2.92,89.98,0.48,ISS4365,Task,Medium,4.32,2.59,Performance fix,9.16,47.07,49.63,3.0,0.24,0.0,Fix bug,Regression fix,UI,8.01,5.21,Grace,8.15
SP2833,14,37.16,26.96,72.55,4.77,39.18,1.65,7.58,0.64,Carol,35.04,32.76,25.34,9.39,0.4,126.18,0.56,ISS9642,Story,Low,1.0,6.58,Add feature,5.52,42.21,50.25,2.34,0.06,0.04,Database migration,New module,UI,6.21,7.27,Frank,12.33
SP1609,18,55.29,45.69,82.64,5.01,55.92,1.96,1.24,0.66,Carol,30.08,36.76,42.3,6.32,4.39,92.35,0.43,ISS8777,Story,Low,5.25,5.82,Refactor code,6.22,46.94,34.95,3.0,0.65,0.27,Security patch,Tech debt,Performance,9.76,5.2,Frank,13.37
SP9473,24,46.44,24.79,53.38,5.39,56.75,0.37,14.0,0.62,Eve,43.0,37.0,44.64,6.22,1.47,115.41,0.42,ISS2939,Task,Low,1.0,5.09,Performance fix,1.0,60.78,38.43,2.96,0.88,0.4,Develop feature,New module,Bug,6.35,5.6,Henry,16.96
SP3903,11,49.59,43.42,87.56,5.19,46.28,1.71,8.3,0.76,Carol,33.07,30.01,46.46,8.23,2.41,102.02,0.51,ISS4970,Task,Low,3.36,3.12,Refactor code,4.95,31.62,47.47,0.71,0.88,0.06,Improve performance,Tech debt,Performance,6.64,8.36,Grace,13.05
SP6489,7,49.81,40.62,81.55,6.02,55.57,4.3,4.34,0.56,Grace,39.54,46.86,45.01,7.47,1.15,102.0,0.26,ISS9373,Story,High,3.75,5.54,Update UI,9.8,34.9,44.63,1.21,1.73,0.09,Code cleanup,New module,Backend,1.0,4.3,Frank,12.85
SP6381,32,20.35,19.43,95.48,5.28,49.94,0.45,-1.31,0.77,Carol,47.82,28.87,41.33,10.4,1.39,112.59,0.41,ISS3347,Bug,Low,10.68,5.04,Write tests,10.27,53.01,29.81,1.07,1.53,0.32,Update UI,User request,UI,2.35,6.21,Carol,13.66
SP2045,26,44.51,36.24,81.42,3.45,32.67,0.11,1.99,0.64,Carol,54.08,27.98,32.51,7.81,1.71,109.65,0.38,ISS1698,Story,Medium,1.98,5.24,Write tests,7.19,26.67,45.09,0.1,0.28,0.01,Refactor module,Tech debt,Backend,1.46,4.85,David,15.71
SP5502,5,36.2,20.06,55.41,5.29,56.51,1.65,3.92,0.37,Frank,34.15,50.95,37.4,4.58,0.65,76.64,0.26,ISS8130,Story,High,1.0,5.28,Fix bug,3.07,48.57,48.65,0.69,1.35,0.05,Security patch,Tech debt,Testing,3.6,5.86,Bob,10.0
SP1042,22,35.37,26.81,75.8,5.15,24.07,0.3,-1.02,0.57,Bob,43.68,29.1,44.42,8.28,1.35,97.15,0.41,ISS7156,Bug,Low,7.61,3.94,Performance fix,7.97,41.59,45.21,2.0,1.67,0.09,Update UI,Tech debt,DevOps,6.08,5.74,Frank,14.05
SP8309,33,48.12,35.95,74.71,3.85,44.52,0.72,4.33,0.65,Frank,47.6,24.79,43.76,7.48,2.87,93.83,0.36,ISS8780,Bug,Medium,3.8,4.74,Update UI,7.36,39.54,43.25,0.12,1.0,0.07,API integration,User request,DevOps,12.09,3.81,Grace,9.84
SP3760,12,65.03,51.54,79.26,6.03,57.55,0.04,1.58,0.79,Grace,21.66,29.56,32.41,8.23,0.0,120.95,0.52,ISS6260,Story,Low,1.0,5.12,Update UI,7.89,31.98,31.56,0.7,1.2,0.07,Refactor module,New module,Testing,1.0,5.4,Eve,11.12
SP5388,10,57.81,48.96,84.69,2.9,55.69,2.63,3.92,0.66,David,42.05,38.03,32.91,5.1,1.31,100.21,0.46,ISS1984,Bug,Low,3.02,8.21,Refactor code,9.21,40.0,38.07,0.03,1.78,0.06,Add unit tests,New module,Refactor,6.05,3.69,Carol,12.38
SP6320,27,49.97,29.91,59.86,2.8,48.15,0.44,8.76,0.52,Henry,20.17,28.0,34.31,7.71,1.36,81.01,0.31,ISS7286,Story,Low,1.82,5.14,Add feature,1.0,20.2,57.32,1.04,1.95,0.2,Database migration,Tech debt,Bug,5.21,4.15,Bob,8.68
SP1071,5,36.84,28.4,77.09,4.39,70.55,1.08,3.36,0.74,Grace,46.62,10.73,35.16,4.57,3.3,94.29,0.42,ISS6906,Story,High,2.96,6.25,Add feature,8.14,45.24,45.23,0.38,0.83,0.1,Database migration,Critical bug,DevOps,2.64,3.51,Frank,14.14
SP7681,33,50.22,45.27,90.14,2.21,48.1,0.69,0.75,0.76,Alice,36.12,26.04,54.07,7.43,1.0,94.95,0.33,ISS9742,Task,High,11.12,4.18,Update UI,16.34,44.03,53.64,0.02,0.2,0.09,Resolve blocker,Regression fix,Testing,10.33,8.37,David,11.22
SP3348,7,44.86,27.08,60.37,3.01,50.51,0.48,4.26,0.59,Frank,42.29,15.32,48.61,2.07,1.52,96.7,0.39,ISS2817,Story,Low,1.82,2.64,Add feature,4.1,33.31,27.37,0.11,1.74,0.12,Refactor module,Critical bug,UI,22.24,5.79,Alice,7.19
SP5662,3,57.91,50.48,87.17,1.77,37.62,0.08,5.68,0.63,Bob,36.94,42.01,50.93,5.83,2.89,84.84,0.44,ISS1432,Task,Low,3.43,8.06,Refactor code,7.12,40.69,44.23,0.04,0.58,0.05,Load testing,New module,Bug,12.66,5.23,Frank,9.17
SP9890,13,61.69,42.5,68.89,7.99,54.75,1.09,-0.8,0.69,Alice,34.23,38.08,41.16,8.28,1.45,84.7,0.35,ISS8294,Task,Medium,8.84,8.25,Add feature,14.01,34.43,41.28,0.0,0.39,0.0,Update UI,New module,Testing,1.0,6.81,Henry,16.53
SP6412,5,49.47,38.37,77.56,4.26,52.98,0.06,3.87,0.66,Alice,52.32,44.74,44.64,7.67,5.05,110.2,0.43,ISS4323,Story,Low,19.72,4.85,Update UI,16.7,35.2,50.31,1.54,0.23,0.03,Refactor module,Performance issue,DevOps,1.0,6.15,Carol,14.93
SP7098,2,56.98,47.06,82.59,3.89,62.61,0.29,4.06,0.67,Grace,52.9,60.11,49.34,6.04,4.0,112.96,0.52,ISS8185,Task,High,6.28,6.38,Write tests,11.75,39.74,39.86,1.69,0.65,0.1,Develop feature,Critical bug,Bug,9.22,5.61,Henry,11.47
SP5778,9,40.79,30.5,74.77,6.4,48.01,0.3,3.18,0.67,David,49.36,35.72,30.44,9.19,2.79,96.34,0.41,ISS3764,Bug,Medium,1.0,4.75,Refactor code,4.8,41.1,43.17,1.22,0.13,0.02,Add unit tests,Critical bug,Refactor,1.07,5.32,Bob,22.22
SP8501,7,39.84,35.89,90.09,0.97,47.52,0.01,0.58,0.7,Eve,37.32,46.02,43.7,6.04,1.7,111.91,0.42,ISS5681,Bug,Medium,13.22,2.89,Performance fix,18.41,31.19,47.84,1.46,0.66,0.11,Refactor module,User request,Performance,14.21,1.93,Grace,6.76
SP8294,6,48.53,34.26,70.6,3.81,30.65,0.96,-2.0,0.52,Grace,40.81,43.82,22.49,6.54,1.16,113.92,0.56,ISS4675,Task,Medium,1.51,4.22,Write tests,1.0,42.59,48.69,1.51,0.96,0.02,Database migration,Regression fix,Security,1.0,6.85,Henry,7.83
SP2683,27,41.58,26.82,64.5,6.88,67.26,1.37,4.03,0.48,Eve,43.76,38.33,42.42,4.0,0.84,120.29,0.45,ISS7939,Bug,High,2.54,2.36,Write tests,3.43,42.15,46.69,1.29,0.52,0.03,Add unit tests,Tech debt,Security,4.32,4.28,Grace,13.59
SP7633,19,50.72,38.52,75.95,5.74,41.9,1.03,-1.55,0.74,Frank,42.5,51.74,45.06,4.52,1.98,110.96,0.45,ISS8668,Bug,High,6.94,4.79,Write tests,14.32,35.41,43.54,0.87,2.02,0.18,Security patch,Performance issue,DevOps,17.58,4.38,Carol,11.1
SP3738,34,47.96,29.53,61.57,1.01,58.07,1.09,0.7,0.62,Carol,47.0,28.91,29.13,5.09,2.52,91.26,0.4,ISS2453,Story,High,10.93,4.53,Write tests,15.78,45.69,30.65,0.27,0.73,0.21,Refactor module,Regression fix,Testing,2.75,6.24,Grace,11.29
SP4074,26,46.31,26.37,56.94,5.08,64.72,2.89,7.65,0.53,Carol,35.06,24.38,35.46,5.56,0.03,86.52,0.36,ISS1581,Story,Low,5.43,4.11,Add feature,6.84,48.32,37.56,0.1,2.06,0.17,API integration,New module,Backend,9.5,4.45,Frank,16.77
