Sprint_ID,Sprint_Number,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP3488,8,64.1,28.8,44.93,3.24,54.96,1.6,1.9,0.38,Frank,60.17,61.36,58.92,3.55,1.15,103.94,0.15,ISS1842,Bug,Medium,6.13,7.32,Fix bug,14.58,58.34,26.94,1.82,0.5,0.44,Fix bug,Performance issue,Testing,2.08,5.75,Henry,8.93
SP2558,35,56.03,43.59,77.8,2.93,46.56,1.95,9.98,0.56,Carol,23.35,37.89,36.05,4.86,2.88,173.41,0.61,ISS6200,Story,Medium,22.17,6.83,Refactor code,27.06,50.61,39.62,2.57,2.56,0.31,Code cleanup,Performance issue,Testing,1.08,13.93,Frank,12.25
SP5690,35,51.65,11.24,21.76,3.19,53.68,4.7,13.43,0.14,Frank,32.95,67.59,27.63,5.65,2.54,105.95,0.5,ISS6921,Bug,Low,5.64,9.29,Performance fix,7.65,44.99,33.39,1.53,2.83,0.3,Improve performance,Tech debt,Refactor,1.26,6.99,Alice,2.0
SP7121,33,81.95,60.12,73.36,6.58,53.94,3.42,2.37,0.45,Henry,47.67,44.77,31.09,4.68,1.09,129.49,0.32,ISS1294,Bug,High,6.92,5.04,Fix bug,12.8,67.58,29.84,2.11,4.27,0.67,Update UI,Tech debt,Backend,2.24,6.03,Carol,11.8
SP3276,5,24.43,17.29,70.77,7.99,58.25,0.6,6.52,0.72,Carol,59.28,75.49,19.43,5.34,2.14,148.28,0.58,ISS7097,Bug,Medium,1.0,7.17,Fix bug,6.29,49.76,32.35,0.57,1.85,0.08,API integration,Performance issue,Refactor,8.46,8.37,Alice,17.88
SP5439,39,27.79,9.74,35.05,6.39,35.22,3.84,0.42,0.32,Carol,57.18,66.25,40.12,0.23,3.7,194.99,0.71,ISS7412,Task,Low,2.38,10.41,Add feature,7.28,50.63,38.04,1.91,5.98,0.48,Resolve blocker,New module,DevOps,5.08,4.98,Carol,20.4
SP2103,28,57.23,19.96,34.88,4.93,66.31,1.53,7.53,0.5,Grace,55.54,66.53,35.58,5.39,6.54,154.33,0.71,ISS9836,Task,High,5.99,9.1,Performance fix,19.97,39.76,40.02,0.8,2.49,0.07,Resolve blocker,Regression fix,Feature,5.2,1.3,Bob,13.59
SP8520,7,63.47,31.41,49.49,4.28,64.88,2.57,5.29,0.38,Grace,48.01,71.67,41.76,3.47,3.93,161.38,0.49,ISS7678,Bug,High,2.14,4.6,Write tests,10.68,40.55,31.98,0.63,0.94,0.07,Update UI,Critical bug,UI,3.06,8.88,Alice,17.3
SP6409,9,64.08,25.53,39.84,4.72,65.33,1.46,-0.9,0.43,Bob,46.41,52.29,43.55,6.88,2.23,112.78,0.37,ISS6020,Bug,Medium,3.37,6.04,Write tests,7.52,37.3,39.69,0.88,1.29,0.14,Resolve blocker,Critical bug,DevOps,1.0,1.0,Alice,17.03
SP8869,8,41.41,28.12,67.91,4.75,24.12,0.59,7.3,0.51,Grace,60.5,63.65,29.9,3.85,4.37,151.36,0.62,ISS6743,Bug,Low,11.55,11.37,Write tests,20.33,34.63,36.24,0.28,4.28,0.23,Update UI,Critical bug,Bug,4.17,6.03,Frank,16.77
SP3956,12,37.34,27.0,72.31,2.23,67.17,1.8,-0.08,0.56,Bob,60.85,54.42,33.3,7.39,0.0,108.32,0.28,ISS1110,Bug,Low,20.93,1.0,Add feature,17.88,57.4,30.36,0.64,0.88,0.38,Load testing,Tech debt,Backend,6.58,5.99,Henry,11.81
SP8710,34,35.13,8.99,25.59,1.85,44.47,2.04,13.28,0.29,Bob,40.66,55.77,60.72,3.25,1.67,122.95,0.37,ISS9775,Bug,Medium,23.67,1.23,Update UI,34.82,32.87,38.44,2.17,3.55,0.29,API integration,Regression fix,DevOps,4.32,13.97,Eve,17.59
SP7017,33,54.83,33.68,61.43,4.27,57.96,3.33,6.05,0.39,Carol,41.02,46.6,28.37,1.38,1.21,185.91,0.67,ISS5864,Task,High,4.21,9.38,Refactor code,9.88,48.52,34.53,1.54,7.8,0.58,Resolve blocker,User request,UI,9.0,10.27,Eve,17.58
SP4384,23,35.25,7.28,20.65,1.45,20.27,3.0,4.11,0.05,Grace,28.57,35.89,56.3,4.92,1.18,169.52,0.36,ISS2648,Story,Low,3.72,6.82,Write tests,5.76,34.49,27.08,1.74,1.21,0.17,Database migration,Performance issue,Refactor,14.27,6.8,Bob,13.7
SP1028,24,66.72,20.19,30.26,1.64,39.75,3.35,2.13,0.26,Grace,47.84,52.79,47.62,6.52,2.89,164.53,0.52,ISS7381,Bug,Medium,3.4,9.29,Fix bug,8.55,47.1,59.15,1.87,2.8,0.16,Resolve blocker,Performance issue,Backend,8.3,6.62,Frank,13.03
SP9897,37,49.67,17.46,35.15,1.98,62.61,5.23,8.21,0.28,Henry,48.17,50.09,71.04,5.12,1.96,155.99,0.4,ISS3381,Task,High,1.0,6.41,Write tests,4.39,45.59,43.95,1.62,3.84,0.31,Code cleanup,User request,UI,4.56,6.89,Alice,14.89
SP8756,35,39.44,17.04,43.2,7.56,57.89,3.35,6.99,0.49,Bob,30.52,74.12,49.82,9.06,2.5,136.28,0.45,ISS1105,Task,Medium,5.79,7.93,Write tests,10.33,34.62,39.46,3.37,2.16,0.18,Refactor module,Performance issue,Testing,1.55,6.26,Frank,17.8
SP7948,40,39.51,6.92,17.51,8.49,33.8,3.02,6.57,0.13,Bob,51.35,48.33,40.76,3.17,3.22,159.41,0.46,ISS6818,Task,Medium,1.0,9.37,Refactor code,9.06,50.79,49.07,1.42,3.45,0.31,Security patch,Tech debt,UI,31.32,7.62,Henry,21.51
SP6755,22,27.02,11.57,42.82,4.01,60.2,3.99,1.65,0.37,Carol,32.74,43.61,45.42,6.62,4.05,171.25,0.51,ISS1381,Bug,Low,14.91,7.25,Write tests,21.73,34.04,31.91,1.86,1.23,0.14,Improve performance,Tech debt,Performance,3.73,8.26,Carol,16.51
SP4602,27,38.09,22.69,59.57,4.19,37.76,4.8,3.95,0.4,Eve,42.62,56.94,45.32,7.15,5.24,147.61,0.62,ISS5356,Task,Low,2.41,5.81,Add feature,7.61,45.65,33.79,0.8,1.79,0.33,API integration,New module,Security,8.45,8.25,Eve,6.49
SP6062,35,41.71,17.56,42.1,6.17,46.01,4.03,2.67,0.31,Henry,58.3,38.56,49.21,6.39,3.16,136.31,0.39,ISS6918,Task,Medium,4.32,10.1,Refactor code,12.06,16.63,30.18,1.25,3.46,0.37,Add unit tests,Regression fix,Refactor,8.78,12.44,Frank,19.51
SP9071,1,56.12,40.83,72.75,1.32,32.45,4.33,-3.78,0.57,Bob,61.04,33.04,35.19,3.42,1.27,145.06,0.36,ISS2316,Bug,Low,14.08,7.17,Add feature,23.44,53.17,43.63,0.12,2.28,0.31,Add unit tests,User request,Testing,4.04,4.75,Eve,13.09
SP8244,35,48.51,6.11,12.6,4.37,55.15,7.58,5.07,0.08,David,32.3,52.53,26.67,5.59,1.49,98.92,0.47,ISS6454,Bug,Low,7.37,6.63,Performance fix,12.87,52.87,36.47,1.23,5.95,0.43,Code cleanup,Critical bug,Performance,16.95,6.72,Henry,15.52
SP7372,37,37.1,21.41,57.71,9.95,66.31,2.28,1.32,0.5,David,37.66,55.64,23.84,5.57,2.93,118.99,0.52,ISS5074,Task,Medium,1.0,11.8,Add feature,10.7,64.03,35.37,1.85,3.62,0.57,Code cleanup,Performance issue,DevOps,1.81,11.94,Frank,7.23
SP8105,14,31.62,19.56,61.86,3.82,63.27,1.0,12.12,0.56,David,56.38,56.88,28.38,3.13,0.75,114.23,0.39,ISS5804,Bug,Medium,7.07,2.69,Refactor code,13.1,52.92,28.37,1.55,2.58,0.36,Develop feature,Critical bug,Feature,23.32,4.39,Henry,16.99
SP4581,3,46.45,30.14,64.89,3.69,36.38,1.04,10.73,0.43,Frank,51.95,39.1,52.48,2.56,1.13,116.68,0.34,ISS1906,Bug,Medium,5.43,1.51,Add feature,13.85,28.19,28.56,0.45,1.29,0.12,Security patch,Regression fix,Refactor,4.4,4.27,Bob,25.2
SP3762,1,19.21,0.0,0.0,3.75,49.31,8.0,4.49,0.2,Carol,53.12,33.26,37.5,6.48,1.29,146.12,0.29,ISS8621,Story,Medium,9.29,11.96,Write tests,18.21,27.38,30.94,4.86,1.62,0.16,Add unit tests,Tech debt,Refactor,29.09,7.72,Grace,24.08
SP1572,5,45.23,38.86,85.92,3.3,26.41,0.39,-3.95,0.51,Eve,10.57,56.7,54.26,6.34,2.69,124.7,0.41,ISS1662,Bug,High,1.0,1.0,Update UI,1.83,56.83,38.13,2.66,2.1,0.26,Improve performance,Critical bug,DevOps,2.36,8.79,David,20.35
SP8705,26,66.73,21.81,32.68,5.29,70.47,3.17,6.78,0.44,Grace,30.97,64.67,27.37,4.69,0.21,162.89,0.68,ISS7718,Bug,Medium,19.2,11.66,Refactor code,35.1,64.16,37.38,2.55,2.42,0.45,API integration,Performance issue,Performance,23.58,6.57,Bob,2.0
SP1614,14,46.99,13.0,27.67,4.92,50.29,3.55,3.18,0.29,Eve,51.26,56.96,45.91,6.08,1.2,132.87,0.28,ISS9654,Task,Medium,1.0,6.32,Fix bug,9.61,21.64,40.36,2.71,1.37,0.09,Database migration,Tech debt,Feature,5.5,7.73,Carol,17.68
SP5050,39,52.39,30.43,58.08,-2.13,59.75,8.0,10.38,0.4,Bob,63.25,52.52,31.33,6.88,2.79,151.97,0.58,ISS1942,Task,Medium,3.79,2.04,Update UI,1.41,41.81,35.57,4.14,6.22,0.34,Refactor module,Critical bug,Backend,3.67,4.69,Alice,10.98
SP1325,27,50.57,24.71,48.86,5.75,52.99,2.8,9.1,0.61,Eve,37.56,60.01,52.15,9.79,0.0,165.97,0.39,ISS9349,Bug,Low,7.04,7.27,Update UI,11.36,45.33,26.55,1.31,2.63,0.36,Update UI,New module,DevOps,6.7,9.12,Carol,14.41
SP4740,9,29.22,21.86,74.81,1.11,40.61,1.17,0.65,0.72,Carol,44.82,67.63,36.14,6.8,1.38,169.39,0.75,ISS7415,Story,Low,7.69,2.99,Write tests,12.27,39.6,38.08,1.04,1.97,0.23,Improve performance,Tech debt,Refactor,5.08,10.05,Bob,15.85
SP1358,15,76.36,58.4,76.48,6.01,41.69,1.02,2.66,0.4,Bob,31.61,54.01,49.9,5.84,1.05,126.11,0.3,ISS4309,Task,Low,1.84,4.16,Add feature,3.29,46.17,36.9,2.61,1.38,0.23,Fix bug,User request,UI,1.0,9.66,Carol,13.9
SP4777,15,43.89,4.02,9.16,4.11,56.84,6.76,2.37,0.0,Carol,63.89,52.81,32.49,3.06,1.92,122.54,0.44,ISS2326,Bug,Medium,6.15,7.4,Performance fix,18.76,53.31,36.83,2.2,0.94,0.22,Security patch,User request,Performance,2.17,11.47,Grace,16.91
SP6906,26,49.95,22.88,45.81,4.42,74.55,5.17,3.28,0.5,Henry,32.38,41.38,32.55,3.55,2.91,129.51,0.38,ISS3106,Story,Medium,1.0,3.43,Add feature,9.09,67.89,26.89,1.13,8.0,0.75,Resolve blocker,Performance issue,Testing,3.18,5.45,Eve,21.85
SP2721,13,40.17,23.61,58.78,4.65,44.86,3.1,-2.36,0.54,David,55.43,67.81,60.0,2.67,1.53,92.06,0.31,ISS5799,Bug,High,2.54,3.36,Add feature,6.46,51.58,39.5,1.55,0.66,0.16,API integration,Performance issue,Security,5.29,7.54,Eve,23.15
SP2349,32,67.07,44.06,65.69,2.38,67.61,5.92,6.93,0.58,Grace,33.12,29.24,57.11,5.34,3.03,181.92,0.42,ISS9839,Task,Medium,16.28,8.52,Performance fix,21.07,41.92,33.38,0.99,7.05,0.57,Code cleanup,New module,Refactor,20.54,9.7,Bob,14.69
SP4696,39,28.12,20.28,72.12,2.22,63.84,2.04,6.25,0.62,Carol,16.81,47.76,26.25,3.9,2.56,168.09,0.59,ISS3938,Bug,High,3.68,4.07,Performance fix,11.59,48.18,33.56,1.39,2.67,0.49,Develop feature,New module,DevOps,1.0,5.84,Grace,10.95
SP4896,32,69.53,31.64,45.51,6.24,45.21,3.1,4.09,0.31,David,49.46,53.37,30.37,7.76,4.04,121.93,0.55,ISS3483,Bug,Low,11.62,3.03,Refactor code,11.8,31.47,36.65,1.82,3.98,0.3,Database migration,Regression fix,Feature,1.0,1.0,Bob,14.43
SP5260,4,45.44,16.22,35.7,2.45,66.5,0.68,4.4,0.55,Alice,43.87,40.99,31.18,5.68,2.33,126.31,0.46,ISS2375,Task,High,1.0,1.0,Performance fix,1.49,44.31,47.01,0.88,4.22,0.14,Add unit tests,Tech debt,UI,4.12,1.01,Alice,16.18
SP7941,30,42.0,18.14,43.19,0.83,65.29,3.68,6.56,0.36,Carol,52.06,33.4,22.1,9.11,2.67,169.57,0.59,ISS8856,Task,Low,3.65,3.22,Fix bug,1.99,48.17,42.06,2.58,2.77,0.13,Load testing,Regression fix,Backend,10.11,1.16,David,11.01
SP4808,37,40.58,7.74,19.07,5.45,17.82,2.0,10.44,0.26,David,47.43,68.07,18.62,4.71,3.59,115.06,0.53,ISS1244,Bug,Low,5.66,3.37,Add feature,5.6,42.06,16.9,1.93,3.28,0.62,Code cleanup,Performance issue,Refactor,11.76,4.05,Eve,17.87
SP6246,23,77.13,41.33,53.58,5.3,60.52,1.6,8.31,0.39,Eve,32.53,48.4,58.15,4.78,5.05,143.16,0.38,ISS3348,Story,High,2.23,3.0,Performance fix,11.44,32.03,40.45,1.0,8.0,0.39,Database migration,Tech debt,Refactor,1.0,5.19,Eve,16.15
SP9384,39,25.93,0.0,0.0,3.89,69.21,4.8,10.05,0.1,Bob,41.81,50.2,51.68,6.12,1.53,122.79,0.44,ISS1479,Task,High,23.28,10.54,Performance fix,39.06,40.29,46.44,2.26,6.45,0.54,Refactor module,New module,Performance,4.95,10.33,David,20.19
SP4845,15,41.98,16.99,40.47,4.65,32.49,2.83,0.53,0.41,Alice,58.74,38.76,22.83,6.19,1.24,142.16,0.45,ISS2935,Task,Medium,4.27,10.15,Update UI,10.05,40.22,51.01,0.57,5.62,0.13,Security patch,New module,Feature,1.34,10.07,David,20.85
SP3577,29,30.64,0.0,0.0,4.35,30.29,8.0,0.69,0.08,David,53.95,65.83,20.13,0.0,4.22,124.83,0.52,ISS6757,Story,High,1.95,6.46,Update UI,8.7,33.57,36.08,8.0,5.29,0.39,Improve performance,Performance issue,Refactor,9.22,8.76,Eve,22.61
SP1091,36,22.81,1.1,4.82,5.83,53.12,3.35,9.51,0.25,Grace,51.72,36.67,54.85,1.73,3.72,160.43,0.5,ISS1087,Story,Medium,6.53,4.3,Fix bug,13.66,29.43,28.11,3.31,6.98,0.44,Resolve blocker,Regression fix,UI,12.82,7.91,Bob,20.16
SP5234,13,69.58,33.4,48.0,6.51,73.68,1.19,10.81,0.46,Bob,70.1,51.19,48.93,5.5,2.96,108.59,0.33,ISS9764,Bug,Medium,11.23,3.89,Write tests,19.85,29.73,38.51,0.57,2.54,0.07,Improve performance,Performance issue,Backend,1.0,4.58,Grace,17.54
SP9672,32,49.59,36.97,74.55,5.57,33.68,2.79,8.79,0.5,Grace,51.76,77.79,46.43,3.87,0.0,170.87,0.47,ISS1178,Story,High,2.35,6.26,Fix bug,14.1,52.58,28.13,2.74,1.75,0.38,Security patch,User request,Security,6.74,4.83,David,23.85
SP7592,7,32.59,3.0,9.21,6.69,26.33,4.67,4.84,0.28,Frank,56.5,76.25,50.27,2.29,1.87,151.48,0.44,ISS1162,Bug,High,3.61,6.13,Fix bug,11.12,35.75,36.04,1.42,2.32,0.12,API integration,New module,Refactor,1.0,6.71,David,14.83
SP9128,22,62.44,46.01,73.69,8.87,43.2,2.68,4.68,0.5,Frank,26.65,45.19,42.63,5.49,3.49,144.47,0.44,ISS3640,Bug,Low,17.64,2.72,Update UI,15.68,35.49,44.05,2.52,3.13,0.19,Resolve blocker,New module,Testing,5.38,1.85,Henry,24.71
SP2075,28,43.99,19.26,43.78,5.39,41.11,4.6,16.54,0.32,Alice,56.88,74.67,36.93,5.55,1.96,143.02,0.61,ISS3348,Story,Low,1.0,9.05,Performance fix,11.25,64.27,18.44,1.32,4.31,0.61,Security patch,Performance issue,DevOps,3.94,5.14,Bob,18.72
SP3513,2,40.3,20.51,50.89,3.83,24.93,0.13,6.48,0.4,Grace,49.44,50.73,16.29,4.65,4.03,164.78,0.69,ISS3421,Task,Medium,1.27,4.14,Add feature,4.36,36.01,30.15,0.51,0.62,0.17,Refactor module,Regression fix,Backend,7.33,4.14,Henry,19.17
SP9168,6,58.63,52.05,88.78,-0.7,41.24,0.99,2.65,0.69,David,53.73,35.34,36.13,4.84,1.55,103.2,0.31,ISS5298,Story,Medium,39.48,6.44,Refactor code,48.41,61.3,39.11,0.95,0.56,0.21,Code cleanup,Performance issue,Refactor,4.34,7.92,Eve,16.23
SP7861,28,43.67,17.1,39.16,0.09,55.23,5.51,13.04,0.42,Frank,47.69,49.93,37.78,3.35,2.92,125.4,0.47,ISS5142,Bug,Low,3.46,3.25,Write tests,2.42,61.73,18.6,3.15,1.83,0.64,Load testing,Tech debt,Refactor,22.54,5.09,Alice,17.8
SP9990,28,35.56,7.38,20.75,5.12,77.84,1.46,11.99,0.17,Carol,55.12,46.59,41.31,4.57,4.27,143.79,0.49,ISS5503,Bug,Medium,4.91,1.98,Refactor code,5.1,41.81,27.66,5.16,3.39,0.56,Add unit tests,User request,UI,5.71,6.03,Alice,16.31
SP1604,20,60.43,27.98,46.3,3.23,58.42,2.1,-1.23,0.51,Eve,48.01,80.11,42.06,6.59,3.63,134.14,0.64,ISS2217,Task,Low,4.33,1.0,Fix bug,8.89,50.22,58.37,5.85,1.58,0.26,Add unit tests,User request,Security,19.33,6.52,Alice,14.83
SP3979,30,47.88,26.23,54.78,2.53,62.09,2.14,0.34,0.41,Eve,47.34,29.93,58.77,3.34,3.4,149.78,0.44,ISS3474,Bug,Medium,5.98,6.58,Write tests,17.85,30.73,38.92,2.87,5.02,0.47,Improve performance,Regression fix,Bug,1.0,6.62,Frank,9.63
SP8140,11,61.2,54.28,88.69,5.72,33.68,2.11,3.0,0.51,Carol,66.41,44.71,58.31,4.84,1.74,181.05,0.56,ISS1929,Bug,Low,3.56,5.65,Add feature,10.63,31.92,37.16,3.92,1.39,0.05,Refactor module,Tech debt,Feature,13.78,9.46,David,20.14
SP8065,28,43.96,16.12,36.67,6.14,48.58,1.67,10.2,0.39,Frank,49.14,57.94,31.16,3.72,4.08,166.51,0.61,ISS8958,Story,Low,2.6,2.95,Performance fix,2.47,53.73,39.27,0.87,2.56,0.35,Code cleanup,Critical bug,Feature,4.42,5.53,Grace,14.08
SP5916,25,65.29,35.93,55.03,5.01,46.7,2.84,2.56,0.4,Eve,64.79,80.2,31.87,4.36,1.48,154.63,0.58,ISS9508,Story,High,2.81,5.81,Add feature,7.63,62.34,35.53,1.8,1.47,0.31,API integration,Performance issue,Backend,15.67,2.68,Frank,7.33
SP7800,39,50.21,20.05,39.93,2.82,54.89,8.0,1.85,0.29,Alice,51.86,77.68,37.96,2.29,1.71,153.34,0.59,ISS2502,Task,Medium,5.82,5.37,Refactor code,8.12,51.96,55.33,1.16,3.17,0.27,Improve performance,Critical bug,Bug,23.27,8.93,Eve,9.65
SP1597,33,65.89,31.81,48.28,9.92,58.95,2.12,8.73,0.43,David,62.05,46.73,65.23,5.37,0.62,136.02,0.3,ISS1420,Task,High,3.41,8.25,Fix bug,17.94,40.4,44.51,2.84,2.89,0.32,Security patch,Tech debt,Backend,2.08,8.21,Alice,14.11
SP8320,1,65.4,54.03,82.61,3.76,64.29,0.98,-4.64,0.65,Frank,46.3,52.97,35.45,5.44,2.74,136.34,0.55,ISS6830,Story,High,3.28,1.85,Performance fix,7.84,40.28,32.03,0.75,0.09,0.24,Improve performance,New module,Refactor,2.62,7.01,David,22.55
SP9705,27,68.54,49.98,72.92,6.75,50.48,1.4,3.62,0.56,Henry,38.11,47.22,27.48,2.74,1.59,117.25,0.46,ISS5358,Story,High,2.35,7.56,Add feature,9.34,44.78,29.04,6.14,3.94,0.63,Improve performance,Critical bug,Feature,7.18,3.37,Alice,13.67
SP6622,13,51.02,19.42,38.06,3.34,42.16,1.5,-0.32,0.38,Frank,38.34,70.33,46.87,4.42,0.5,113.72,0.44,ISS2449,Task,Medium,10.45,3.44,Fix bug,8.89,57.07,38.7,4.12,0.75,0.2,Resolve blocker,User request,DevOps,2.07,10.72,David,12.97
SP2877,3,55.74,33.18,59.53,0.85,68.36,0.93,3.19,0.6,Eve,41.79,71.15,37.25,4.97,0.48,132.86,0.44,ISS6811,Story,High,1.07,5.88,Add feature,9.9,38.69,26.5,0.19,1.19,0.26,Fix bug,User request,Backend,28.81,5.05,Carol,11.89
SP2699,39,46.54,32.96,70.82,4.24,60.88,3.2,2.13,0.5,Alice,20.9,53.87,41.78,6.16,5.47,135.89,0.51,ISS9619,Story,Low,5.57,1.0,Write tests,3.67,41.62,39.56,1.09,3.11,0.27,Resolve blocker,Regression fix,Feature,7.39,4.3,Bob,27.87
SP6780,6,36.53,25.72,70.41,11.48,59.27,0.75,2.84,0.55,David,34.2,58.3,34.76,4.12,1.45,119.45,0.4,ISS8871,Bug,Low,21.46,3.07,Update UI,19.75,52.42,47.98,1.64,1.21,0.0,Database migration,User request,Refactor,7.21,11.92,Grace,14.79
SP1716,8,80.05,49.48,61.81,6.94,49.41,1.0,5.29,0.37,Frank,57.73,26.19,39.25,3.77,4.66,84.47,0.32,ISS9588,Bug,Medium,1.29,4.9,Fix bug,3.59,57.77,39.88,1.97,1.41,0.22,Develop feature,Critical bug,Backend,11.71,9.43,Eve,4.91
SP5086,27,38.72,24.15,62.37,3.71,68.24,2.76,5.54,0.48,Eve,55.94,52.38,47.95,4.03,2.39,150.14,0.51,ISS9987,Task,High,3.24,5.61,Refactor code,8.76,42.21,34.19,1.79,5.74,0.41,Add unit tests,New module,Performance,18.12,8.25,Carol,24.59
SP1665,9,63.57,42.16,66.32,5.7,31.14,4.04,1.53,0.31,Grace,49.58,59.06,39.7,6.12,4.37,170.96,0.56,ISS1106,Task,High,7.59,5.56,Fix bug,15.0,39.5,44.42,0.63,3.72,0.08,Update UI,Tech debt,DevOps,2.55,1.0,Frank,21.2
SP8846,37,60.89,48.25,79.24,3.05,63.39,2.25,4.41,0.67,Alice,68.92,75.67,41.35,4.44,3.5,125.38,0.53,ISS5049,Bug,High,3.38,1.87,Add feature,3.2,38.77,43.29,1.35,4.6,0.22,Fix bug,Regression fix,Security,28.64,7.45,Grace,14.78
SP7611,33,52.72,8.76,16.62,6.08,63.32,3.35,14.49,0.28,Henry,37.02,42.78,39.05,3.83,3.37,105.91,0.38,ISS9289,Bug,Low,1.0,8.68,Write tests,7.81,55.03,23.99,0.95,3.47,0.66,Database migration,Regression fix,Backend,1.0,5.67,Carol,12.15
SP2079,24,47.68,25.6,53.69,9.83,36.49,2.31,8.33,0.31,Grace,50.66,21.07,30.14,3.73,2.9,162.07,0.43,ISS2903,Bug,Low,7.39,2.15,Refactor code,7.42,47.58,35.68,8.0,8.0,0.72,Improve performance,User request,Performance,17.38,6.24,Henry,20.85
SP9419,15,47.82,34.63,72.42,2.41,39.79,0.92,3.2,0.43,Frank,53.75,58.18,40.11,7.92,4.68,132.65,0.54,ISS8649,Bug,High,7.58,7.6,Update UI,17.81,36.1,31.68,1.4,1.86,0.19,Load testing,Tech debt,UI,9.88,8.34,Henry,9.72
SP9340,32,40.14,23.57,58.72,4.82,30.73,2.85,6.11,0.48,Grace,42.3,57.05,36.56,6.19,2.64,168.46,0.65,ISS4570,Story,Medium,8.42,3.3,Performance fix,13.87,66.87,37.62,2.45,1.97,0.37,Database migration,Tech debt,Bug,4.94,8.17,David,16.42
SP2069,32,51.42,38.52,74.91,5.15,57.66,3.45,7.21,0.6,Bob,39.81,40.46,54.89,5.07,2.85,129.12,0.41,ISS6376,Task,High,4.28,8.48,Update UI,12.12,52.12,30.96,3.17,5.0,0.53,Refactor module,Regression fix,Feature,27.81,5.08,Frank,6.92
SP6263,24,32.28,14.87,46.07,2.86,11.28,2.57,1.75,0.15,Bob,44.43,46.96,63.86,5.28,1.53,120.1,0.39,ISS1042,Task,Medium,2.17,6.67,Fix bug,1.94,47.39,44.08,1.48,2.54,0.18,Fix bug,User request,DevOps,3.5,7.69,Eve,23.48
SP8951,12,61.21,50.19,82.0,2.72,53.35,0.77,3.91,0.59,Carol,39.73,64.64,35.65,6.15,0.0,153.88,0.61,ISS7385,Story,High,9.1,8.86,Performance fix,18.72,44.98,30.06,7.05,3.42,0.63,API integration,User request,DevOps,11.84,6.51,Grace,10.26
SP2363,39,46.57,30.1,64.63,4.54,38.54,4.84,1.63,0.48,David,71.63,22.89,36.75,0.49,1.77,112.95,0.26,ISS2577,Bug,Low,1.86,7.17,Fix bug,8.36,38.74,26.81,2.13,2.32,0.29,API integration,Performance issue,Bug,10.98,10.89,Grace,14.76
SP5508,2,35.57,20.06,56.4,2.1,35.24,0.16,-0.82,0.38,Frank,43.84,73.29,51.9,2.56,1.21,119.05,0.46,ISS7065,Story,Medium,1.35,5.53,Write tests,2.87,26.92,34.56,0.79,8.0,0.47,Update UI,Tech debt,Security,1.0,10.03,Eve,16.58
SP2755,3,30.85,12.84,41.62,7.1,21.83,0.55,6.73,0.31,David,51.3,49.74,33.41,4.08,0.13,95.51,0.27,ISS6885,Task,Low,1.87,6.33,Fix bug,2.3,56.18,16.35,0.33,2.11,0.45,Load testing,Tech debt,Backend,33.41,7.03,Carol,17.25
SP1519,37,48.02,34.91,72.7,3.51,36.71,3.28,9.8,0.41,Grace,40.53,56.49,44.9,4.86,1.58,155.66,0.47,ISS9576,Task,High,1.76,4.18,Fix bug,9.46,38.35,30.63,1.62,2.48,0.22,Update UI,User request,UI,1.0,5.44,Eve,25.98
SP6463,17,48.54,21.98,45.28,3.63,71.45,1.22,8.89,0.52,Carol,68.59,63.87,40.33,2.69,0.0,121.36,0.33,ISS4577,Task,Low,2.57,7.97,Add feature,12.29,38.97,32.34,1.27,4.97,0.51,Database migration,User request,Refactor,33.07,8.86,Eve,19.19
SP8233,2,42.23,25.44,60.24,1.2,39.21,0.26,2.86,0.54,Alice,45.52,57.88,34.15,7.25,0.82,134.6,0.42,ISS4238,Story,High,30.55,8.26,Add feature,52.79,42.84,59.15,2.65,1.19,0.18,Refactor module,User request,UI,1.64,1.14,Bob,6.38
SP2102,2,57.54,40.92,71.12,1.54,56.3,1.18,1.18,0.68,Eve,29.71,47.46,53.07,7.22,3.28,158.0,0.46,ISS6244,Bug,Low,1.0,2.54,Fix bug,2.09,39.02,33.91,1.66,0.48,0.06,Improve performance,Regression fix,Security,14.1,13.88,Grace,8.78
SP1597,28,55.23,23.37,42.31,2.55,33.64,3.32,5.14,0.23,Grace,34.91,70.69,34.98,3.69,4.76,187.3,0.76,ISS3134,Bug,Low,3.47,2.68,Write tests,6.48,59.42,52.15,3.04,3.15,0.34,Develop feature,User request,Backend,11.98,6.93,Henry,12.47
